TimeStamp,VRCameraXRot,VRCameraYRot,VRCameraZRot,VRCameraWRot,VRCameraPitch,VRCameraYaw,VRCameraRoll,RightHandXRot,RightHandYRot,RightHandZRot,RightHandWRot,RightHandPitch,RightHandYaw,RightHandRoll
16.01.2024 16:05:05,-0.02881549,0.7947974,0.008257306,0.6061342,7.754578,-15.38912,7.053711,-0.2304915,0.7328618,0.09820396,0.6325687,30.81989,-11.56243,18.72629
16.01.2024 16:05:05,-0.02881549,0.7947974,0.008257306,0.6061342,7.754578,-15.38912,7.053711,-0.2304915,0.7328618,0.09820396,0.6325687,30.81989,-11.56243,18.72629
16.01.2024 16:05:05,-0.02929105,0.7944648,0.008126196,0.6065491,7.776764,-15.3298,7.104767,-0.2304915,0.7328618,0.09820396,0.6325687,30.81989,-11.56243,18.72629
16.01.2024 16:05:05,-0.06010637,0.7827685,0.02857332,0.6187443,11.84094,-13.55312,8.391632,-0.2348845,0.7087799,0.06793714,0.6616985,29.02594,-7.238251,20.43295
16.01.2024 16:05:05,-0.05523609,0.7849641,0.0253239,0.6165543,11.19247,-13.87701,8.199646,-0.2342632,0.7122546,0.06496196,0.6584787,28.64404,-7.80307,20.71774
16.01.2024 16:05:05,-0.05501854,0.7850028,0.02470318,0.6165495,11.12094,-13.87948,8.223938,-0.2344259,0.7121686,0.06534486,0.6584759,28.6908,-7.800049,20.70322
16.01.2024 16:05:05,-0.05477565,0.7849882,0.02449843,0.616598,11.08542,-13.87266,8.216064,-0.234534,0.7120715,0.06562589,0.6585144,28.7251,-7.791054,20.69009
16.01.2024 16:05:05,-0.05464385,0.7849267,0.02422241,0.6166989,11.05154,-13.85859,8.22287,-0.2346268,0.7118952,0.06601714,0.6586329,28.76965,-7.767502,20.66431
16.01.2024 16:05:05,-0.05443873,0.7848511,0.02407428,0.6168189,11.02411,-13.84115,8.213867,-0.2347309,0.7117615,0.0661438,0.6587276,28.7912,-7.750916,20.66086
16.01.2024 16:05:05,-0.05423203,0.7848015,0.02400588,0.6169029,11.00363,-13.8287,8.199341,-0.2347919,0.711637,0.06623439,0.6588313,28.8063,-7.733032,20.65591
16.01.2024 16:05:05,-0.05407807,0.7846681,0.02385679,0.617092,10.98001,-13.80126,8.194519,-0.2350079,0.7115109,0.06628709,0.6588852,28.82938,-7.724556,20.66992
16.01.2024 16:05:05,-0.053967,0.784592,0.02382163,0.6171998,10.96939,-13.7854,8.186157,-0.2352774,0.7113135,0.06627662,0.6590031,28.85254,-7.706474,20.69159
16.01.2024 16:05:06,-0.05400142,0.7844832,0.02379173,0.6173362,10.9697,-13.7656,8.190338,-0.2354291,0.7112091,0.06632479,0.6590567,28.87006,-7.697777,20.70001
16.01.2024 16:05:06,-0.05400594,0.7843436,0.02385213,0.6175108,10.9762,-13.73985,8.18515,-0.2354662,0.7110621,0.06642548,0.659192,28.88486,-7.674416,20.69098
16.01.2024 16:05:06,-0.05400319,0.7842584,0.02385603,0.617619,10.97678,-13.72398,8.183777,-0.235534,0.710942,0.06634267,0.6593056,28.88544,-7.656898,20.69977
16.01.2024 16:05:06,-0.05390645,0.7841325,0.02397908,0.6177827,10.98169,-13.69945,8.165039,-0.2357031,0.7108355,0.06611148,0.6593833,28.88022,-7.647514,20.73068
16.01.2024 16:05:06,-0.05387846,0.7840343,0.02399192,0.6179092,10.98135,-13.68082,8.160645,-0.235924,0.7107612,0.06576788,0.6594188,28.86832,-7.646629,20.77655
16.01.2024 16:05:06,-0.05386177,0.7839487,0.02413047,0.6180139,10.9931,-13.66499,8.148499,-0.236186,0.7105917,0.06535162,0.6595489,28.85535,-7.631042,20.82861
16.01.2024 16:05:06,-0.05389831,0.7838393,0.02426801,0.618144,11.00864,-13.64552,8.141052,-0.2363914,0.7104204,0.0651389,0.659681,28.8559,-7.612572,20.85956
16.01.2024 16:05:06,-0.0538931,0.7837018,0.02434932,0.6183156,11.0163,-13.62009,8.133484,-0.2363934,0.7102464,0.06515148,0.6598663,28.86127,-7.581749,20.85242
16.01.2024 16:05:06,-0.05403367,0.7836193,0.02451002,0.6184015,11.04111,-13.6072,8.134094,-0.236232,0.7100721,0.06532246,0.6600948,28.86847,-7.541245,20.81638
16.01.2024 16:05:06,-0.0541386,0.7834938,0.02470106,0.6185438,11.06638,-13.58587,8.128906,-0.2361337,0.7099055,0.06532045,0.6603093,28.86514,-7.50528,20.80008
16.01.2024 16:05:06,-0.05420858,0.7833741,0.02492415,0.6186804,11.09201,-13.56519,8.118317,-0.2360515,0.7097099,0.0650835,0.6605723,28.84344,-7.464035,20.80191
16.01.2024 16:05:06,-0.05417621,0.7832932,0.02514411,0.6187767,11.10992,-13.55021,8.098999,-0.2360703,0.7095183,0.06471191,0.6608079,28.81738,-7.429291,20.82446
16.01.2024 16:05:06,-0.05416927,0.7832146,0.02530198,0.6188703,11.12405,-13.5359,8.086426,-0.2359187,0.7094602,0.06423078,0.6609713,28.76645,-7.406914,20.84235
16.01.2024 16:05:06,-0.0542004,0.7831724,0.02549652,0.618913,11.14395,-13.52898,8.075073,-0.2356959,0.7095308,0.0638167,0.6610152,28.71307,-7.403244,20.85251
16.01.2024 16:05:06,-0.05413387,0.7831635,0.02558926,0.6189262,11.14764,-13.52657,8.062347,-0.2355386,0.7095637,0.06363098,0.6610538,28.685,-7.398186,20.85117
16.01.2024 16:05:06,-0.05418354,0.7831115,0.02569279,0.6189835,11.16074,-13.51787,8.059021,-0.2355826,0.709602,0.06360876,0.6609991,28.68533,-7.407677,20.8588
16.01.2024 16:05:06,-0.05420576,0.7830779,0.02575599,0.6190214,11.16815,-13.51212,8.056244,-0.2357569,0.7094377,0.06357911,0.6611161,28.69928,-7.389435,20.87317
16.01.2024 16:05:06,-0.05421436,0.7830986,0.02581548,0.6189919,11.17401,-13.51623,8.05304,-0.2356693,0.7092767,0.06365672,0.6613127,28.70343,-7.355621,20.85236
16.01.2024 16:05:06,-0.05423142,0.783063,0.02584139,0.6190344,11.17773,-13.50993,8.052399,-0.2355173,0.7091371,0.06387249,0.6614956,28.71429,-7.322212,20.81534
16.01.2024 16:05:06,-0.05417486,0.7830397,0.02594275,0.6190645,11.18298,-13.50503,8.039825,-0.2353474,0.7090375,0.06406967,0.6616437,28.72128,-7.294701,20.7793
16.01.2024 16:05:06,-0.05404487,0.7830308,0.02602844,0.6190836,11.18152,-13.50166,8.021851,-0.2352801,0.708937,0.06410386,0.6617721,28.72171,-7.272736,20.76605
16.01.2024 16:05:06,-0.05389143,0.7830234,0.02603282,0.6191062,11.17108,-13.49804,8.007477,-0.2352024,0.708912,0.06414902,0.6618221,28.72055,-7.263588,20.75366
16.01.2024 16:05:06,-0.05378777,0.7830371,0.02597996,0.6191,11.15894,-13.49897,8.001923,-0.2352282,0.7089311,0.06412172,0.6617953,28.71964,-7.268463,20.75909
16.01.2024 16:05:06,-0.05362311,0.7830244,0.0260374,0.619128,11.1525,-13.49434,7.982727,-0.2353266,0.7088717,0.06415492,0.6618207,28.73102,-7.264328,20.76468
16.01.2024 16:05:06,-0.05357794,0.7830523,0.02600783,0.6190979,11.14648,-13.49878,7.980988,-0.2354098,0.7088304,0.06424911,0.6618261,28.74609,-7.262733,20.7648
16.01.2024 16:05:06,-0.05349797,0.7830439,0.02605759,0.6191134,11.14536,-13.49618,7.970123,-0.2352889,0.7087486,0.06443281,0.6619388,28.75504,-7.241417,20.7355
16.01.2024 16:05:06,-0.05338085,0.7831078,0.0260675,0.6190422,11.13763,-13.50637,7.959381,-0.2349374,0.7087414,0.0646703,0.6620482,28.75012,-7.218994,20.68091
16.01.2024 16:05:06,-0.05321833,0.7830449,0.02604921,0.6191365,11.12479,-13.49231,7.945251,-0.2347861,0.7086921,0.06467555,0.6621541,28.74078,-7.200699,20.66296
16.01.2024 16:05:06,-0.05308987,0.7830787,0.02612867,0.6191014,11.12268,-13.49691,7.928284,-0.2347965,0.7086712,0.06455473,0.6621847,28.73166,-7.197044,20.6723
16.01.2024 16:05:06,-0.05291559,0.783079,0.02613743,0.6191156,11.11111,-13.49448,7.911804,-0.2347822,0.7086817,0.06441364,0.6621922,28.71826,-7.19735,20.68176
16.01.2024 16:05:06,-0.05277109,0.7830757,0.02621061,0.6191289,11.10748,-13.49197,7.893433,-0.2346977,0.7087821,0.06428202,0.6621275,28.69849,-7.209198,20.68646
16.01.2024 16:05:06,-0.0525531,0.7829795,0.02623991,0.6192679,11.09512,-13.47108,7.870575,-0.2344756,0.7088979,0.06409766,0.6621,28.66385,-7.214851,20.68137
16.01.2024 16:05:06,-0.05238741,0.7829676,0.02635212,0.6192923,11.09354,-13.46675,7.847443,-0.2343376,0.7089722,0.06396537,0.6620821,28.64075,-7.218689,20.6796
16.01.2024 16:05:06,-0.05224287,0.7829061,0.02637772,0.6193811,11.08588,-13.45336,7.831879,-0.2341627,0.7089636,0.06388432,0.6621611,28.62134,-7.205742,20.66714
