TimeStamp,VRCameraXRot,VRCameraYRot,VRCameraZRot,VRCameraWRot,VRCameraPitch,VRCameraYaw,VRCameraRoll,RightHandXRot,RightHandYRot,RightHandZRot,RightHandWRot,RightHandPitch,RightHandYaw,RightHandRoll
16.01.2024 15:28:17,-0.0251985,0.6309396,0.01218931,0.7753268,8.121613,11.70435,5.740021,-0.1653835,0.6262615,0.1158726,0.7530063,28.21625,10.0825,7.0354
16.01.2024 15:28:17,-0.0251985,0.6309396,0.01218931,0.7753268,8.121613,11.70435,5.740021,-0.1653835,0.6262615,0.1158726,0.7530063,28.21625,10.0825,7.0354
16.01.2024 15:28:17,-0.02542545,0.6129621,0.01478579,0.7895647,8.340881,14.34045,5.448883,-0.1653835,0.6262615,0.1158726,0.7530063,28.21625,10.0825,7.0354
16.01.2024 15:28:17,0.03168737,0.2680666,-0.005982968,0.9628606,-3.682569,58.87481,-0.313893,-0.1990948,0.5380304,0.1215394,0.8100079,31.95691,22.54628,6.114838
16.01.2024 15:28:17,0.03015861,0.2724702,-0.004402944,0.9616814,-3.463076,58.34848,-0.4572684,-0.197549,0.5394973,0.1205994,0.809551,31.74228,22.36691,6.14798
16.01.2024 15:28:17,0.02966983,0.2730378,-0.003911993,0.9615377,-3.393525,58.28044,-0.4981449,-0.1975587,0.53947,0.1203317,0.8096067,31.72574,22.36705,6.174713
16.01.2024 15:28:17,0.0294549,0.2732136,-0.003564327,0.9614958,-3.358836,58.25895,-0.5303767,-0.1976725,0.5393869,0.1204248,0.8096204,31.74307,22.37684,6.170807
16.01.2024 15:28:17,0.02914699,0.2736001,-0.003417633,0.9613957,-3.320069,58.21313,-0.5382223,-0.1977322,0.5393454,0.1206671,0.8095974,31.76483,22.38428,6.149261
16.01.2024 15:28:17,0.02902603,0.2737814,-0.003390058,0.9613479,-3.305766,58.19173,-0.538081,-0.1978038,0.5394116,0.1210023,0.8094859,31.79367,22.37644,6.123108
16.01.2024 15:28:17,0.02895911,0.274085,-0.003168374,0.9612641,-3.291248,58.15502,-0.5614727,-0.19776,0.5394734,0.1213994,0.8093958,31.81531,22.37408,6.08197
16.01.2024 15:28:17,0.02884438,0.2744651,-0.002990674,0.9611597,-3.272783,58.10943,-0.5787542,-0.1978921,0.5393988,0.1216785,0.8093714,31.84656,22.38452,6.060883
16.01.2024 15:28:17,0.02859727,0.2747712,-0.002686444,0.9610806,-3.235772,58.07262,-0.6055405,-0.1979735,0.5391684,0.1217764,0.8094903,31.86124,22.41763,6.048767
16.01.2024 15:28:17,0.02812045,0.2751214,-0.002335437,0.9609953,-3.171928,58.03098,-0.6303376,-0.1979589,0.5389346,0.1218904,0.8096323,31.86758,22.45477,6.027771
16.01.2024 15:28:17,0.02750696,0.275291,-0.002055688,0.9609652,-3.095379,58.01145,-0.6423164,-0.1978493,0.5388324,0.1219917,0.8097119,31.86362,22.4753,6.005768
16.01.2024 15:28:17,0.02703256,0.2754832,-0.001889415,0.9609239,-3.037725,57.98918,-0.6462363,-0.1977146,0.5388156,0.1221589,0.8097308,31.86139,22.48476,5.978302
16.01.2024 15:28:17,0.02665596,0.2757901,-0.001854349,0.9608464,-2.994919,57.95334,-0.6391274,-0.1976313,0.5388691,0.1219933,0.8097404,31.84235,22.47732,5.990814
16.01.2024 15:28:17,0.02622034,0.2762971,-0.00175588,0.960713,-2.943475,57.89358,-0.6377208,-0.197838,0.5388306,0.1219138,0.8097276,31.85739,22.47488,6.012756
16.01.2024 15:28:17,0.0257334,0.2768599,-0.001575021,0.9605644,-2.883728,57.82706,-0.6438752,-0.1980213,0.5387133,0.1214564,0.8098296,31.84558,22.47989,6.068329
16.01.2024 15:28:17,0.0249334,0.2776086,-0.001004169,0.9603701,-2.77696,57.73806,-0.6834811,-0.1980878,0.5386012,0.1210174,0.8099536,31.82352,22.4884,6.113617
16.01.2024 15:28:17,0.02392443,0.2784361,-0.0001994046,0.9601567,-2.639602,57.63961,-0.7422118,-0.1976739,0.5386599,0.1210712,0.8100076,31.7865,22.49461,6.079681
16.01.2024 15:28:17,0.02275972,0.2791519,0.0004955174,0.9599771,-2.488621,57.55517,-0.7833208,-0.1971921,0.5387419,0.1210323,0.8100764,31.73672,22.49839,6.050964
16.01.2024 15:28:17,0.021613,0.2800134,0.001278482,0.9597519,-2.336611,57.45313,-0.8348304,-0.1969367,0.5387186,0.1206012,0.8102183,31.68362,22.50478,6.074829
16.01.2024 15:28:17,0.02055174,0.2809333,0.001897374,0.9595054,-2.199148,57.34431,-0.8709071,-0.1968976,0.5386409,0.1199117,0.8103818,31.63486,22.5084,6.138824
16.01.2024 15:28:17,0.01955901,0.2819988,0.002652317,0.9592117,-2.064617,57.21771,-0.9242195,-0.1968512,0.5385621,0.1193267,0.8105317,31.59225,22.51385,6.191681
16.01.2024 15:28:17,0.01880405,0.2829345,0.003297989,0.9589492,-1.959785,57.10635,-0.9726867,-0.1968013,0.5386485,0.1190073,0.8105333,31.56638,22.4983,6.223297
16.01.2024 15:28:17,0.0180786,0.2839814,0.004120781,0.9586505,-1.852218,56.98138,-1.041594,-0.1964944,0.5388456,0.1190558,0.8104697,31.53925,22.47999,6.202698
16.01.2024 15:28:17,0.01733632,0.2846195,0.004825622,0.9584717,-1.746979,56.90557,-1.096012,-0.1962712,0.5390478,0.119099,0.810383,31.51999,22.45796,6.189026
16.01.2024 15:28:17,0.01671844,0.2853767,0.00563628,0.9582531,-1.651726,56.81514,-1.166194,-0.1961398,0.5393677,0.1191585,0.8101932,31.51056,22.41535,6.184631
16.01.2024 15:28:17,0.01616031,0.2860701,0.006281284,0.9580519,-1.568442,56.73251,-1.219892,-0.1960629,0.5397154,0.1190932,0.8099898,31.49826,22.36504,6.197784
16.01.2024 15:28:17,0.01570005,0.2866572,0.006900598,0.9578797,-1.49681,56.66245,-1.273706,-0.1961066,0.5398894,0.1188817,0.8098943,31.48843,22.33465,6.228455
16.01.2024 15:28:17,0.01538081,0.2871314,0.007432249,0.9577389,-1.443636,56.60574,-1.32229,-0.1964013,0.5400293,0.1186821,0.8097589,31.50391,22.3009,6.275299
16.01.2024 15:28:18,0.01509031,0.2874568,0.00802284,0.9576411,-1.391838,56.56671,-1.378023,-0.1964878,0.5400757,0.1187076,0.8097033,31.51398,22.29132,6.280762
16.01.2024 15:28:18,0.01501328,0.2876975,0.00867358,0.9575644,-1.361569,56.53732,-1.447257,-0.1965242,0.5401174,0.1189375,0.8096328,31.5325,22.28689,6.261749
16.01.2024 15:28:18,0.01482292,0.2877066,0.009317763,0.9575586,-1.319413,56.53592,-1.51169,-0.1965234,0.5401028,0.1192595,0.8095954,31.55353,22.29343,6.228729
16.01.2024 15:28:18,0.01472153,0.287955,0.009961949,0.957479,-1.286623,56.50569,-1.579383,-0.1967631,0.5399563,0.1195394,0.8095936,31.59546,22.31088,6.213043
16.01.2024 15:28:18,0.01458208,0.2879027,0.01043862,0.9574918,-1.255671,56.51175,-1.62702,-0.1971527,0.5397854,0.1197139,0.809587,31.6452,22.32541,6.218231
16.01.2024 15:28:18,0.01441345,0.2878011,0.01072818,0.9575217,-1.227783,56.52401,-1.653096,-0.1973218,0.5395749,0.119878,0.8096619,31.67276,22.35336,6.206696
