TimeStamp,VRCameraXRot,VRCameraYRot,VRCameraZRot,VRCameraWRot,VRCameraPitch,VRCameraYaw,VRCameraRoll,RightHandXRot,RightHandYRot,RightHandZRot,RightHandWRot,RightHandPitch,RightHandYaw,RightHandRoll
11.12.2023 14:33:10,0.008708038,0.7415404,0.007388925,0.6708109,-0.04151203,-5.734344,-1.308054,-0.2088778,0.6782966,0.1829926,0.6802922,37.17062,-0.5030899,7.328125
11.12.2023 14:33:10,0.008708038,0.7415404,0.007388925,0.6708109,-0.04151203,-5.734344,-1.308054,-0.2088778,0.6782966,0.1829926,0.6802922,37.17062,-0.5030899,7.328125
11.12.2023 14:33:11,0.00790028,0.7432799,0.007111948,0.668896,0.0001950339,-6.030342,-1.218117,-0.2088778,0.6782966,0.1829926,0.6802922,37.17062,-0.5030899,7.328125
11.12.2023 14:33:11,0.02335486,0.7531393,-0.01383178,0.6573009,-2.954154,-7.799606,-0.975121,-0.2186374,0.6753457,0.1202562,0.694006,32.76849,-0.5043106,13.34338
11.12.2023 14:33:11,0.0220924,0.7530185,-0.01364351,0.6574869,-2.842955,-7.771118,-0.8795245,-0.2182844,0.6744649,0.1212176,0.694806,32.82968,-0.3305511,13.19165
11.12.2023 14:33:11,0.02202309,0.7531432,-0.01343396,0.6573507,-2.81947,-7.792358,-0.8898525,-0.2182054,0.6749564,0.1205888,0.6944628,32.76559,-0.4117813,13.25644
11.12.2023 14:33:11,0.0219789,0.7532241,-0.01337961,0.6572605,-2.811338,-7.806198,-0.8904694,-0.2180917,0.6752437,0.120589,0.6942191,32.75299,-0.4555588,13.25748
11.12.2023 14:33:11,0.02203241,0.7533529,-0.01335715,0.6571116,-2.813253,-7.828949,-0.8973432,-0.2179063,0.6754906,0.1206592,0.694025,32.74084,-0.488205,13.2439
11.12.2023 14:33:11,0.02201527,0.7534731,-0.01345481,0.6569723,-2.820235,-7.849884,-0.8890217,-0.2178413,0.6755907,0.1208337,0.6939176,32.74881,-0.5020828,13.22745
11.12.2023 14:33:11,0.02192688,0.7535205,-0.01364731,0.6569169,-2.830149,-7.85778,-0.8670823,-0.218018,0.6756047,0.1208756,0.6938412,32.76642,-0.514595,13.24222
