TimeStamp,VRCameraXRot,VRCameraYRot,VRCameraZRot,VRCameraWRot,VRCameraPitch,VRCameraYaw,VRCameraRoll,RightHandXRot,RightHandYRot,RightHandZRot,RightHandWRot,RightHandPitch,RightHandYaw,RightHandRoll
22.02.2024 14:46:50,-0.01165339,0.9974597,-0.06978799,0.008257642,-7.991659,1.047272,6.411865,0.06507308,0.9829746,-0.02380361,0.1701756,-3.953358,19.40535,-6.898716
22.02.2024 14:46:50,-0.01165339,0.9974597,-0.06978799,0.008257642,-7.991659,1.047272,6.411865,0.06507308,0.9829746,-0.02380361,0.1701756,-3.953358,19.40535,-6.898716
22.02.2024 14:46:51,-0.01507901,0.9972387,-0.07271633,-5.471074E-05,-8.339174,0.1206665,6.741364,0.06507308,0.9829746,-0.02380361,0.1701756,-3.953358,19.40535,-6.898716
22.02.2024 14:46:51,0.001292467,0.9887826,-0.1464134,0.02950207,-16.83511,3.471909,5.364136,0.0623975,0.9903949,-0.01437928,0.1225471,-2.508959,13.95601,-6.902909
22.02.2024 14:46:51,-0.008082214,0.9986088,-0.05027492,-0.01369401,-5.775526,-1.528412,5.850311,0.05149388,0.9956736,0.00158348,0.07733035,-0.2756408,8.867874,-5.899755
22.02.2024 14:46:51,-0.008367124,0.9986487,-0.04873784,-0.01598223,-5.601642,-1.791061,5.872437,0.04942685,0.9959552,0.0004220279,0.07503439,-0.3768247,8.598343,-5.653913
22.02.2024 14:46:51,-0.009753036,0.9986792,-0.04646354,-0.01964692,-5.347013,-2.206604,6.016022,0.07949641,0.9939156,0.004780565,0.07608776,-0.1486512,8.743439,-9.13455
22.02.2024 14:46:51,-0.01039454,0.9987044,-0.04407472,-0.02321681,-5.078348,-2.615662,6.076599,0.07416371,0.995284,-0.008913089,0.06188719,-1.542685,7.002502,-8.428659
22.02.2024 14:46:51,-0.01026781,0.9987285,-0.04283756,-0.02451307,-4.937532,-2.766357,6.058777,0.06266133,0.9964444,-0.01692844,0.05371812,-2.319313,6.028244,-7.074466
22.02.2024 14:46:51,-0.01011492,0.9987649,-0.04134686,-0.02562776,-4.767354,-2.896423,6.039886,0.02964036,0.9984794,-0.03133291,0.03433134,-3.704216,3.832535,-3.276732
