TimeStamp,VRCameraXRot,VRCameraYRot,VRCameraZRot,VRCameraWRot,VRCameraPitch,VRCameraYaw,VRCameraRoll,RightHandXRot,RightHandYRot,RightHandZRot,RightHandWRot,RightHandPitch,RightHandYaw,RightHandRoll
22.02.2024 16:36:07,-0.01465755,0.9925625,-0.008263841,-0.1205675,-1.142508,-13.8362,6.553467,-0.05486527,0.9935961,0.0965817,-0.02070461,15.93262,-3.020798,11.61035
22.02.2024 16:36:07,-0.01465755,0.9925625,-0.008263841,-0.1205675,-1.142508,-13.8362,6.553467,-0.05486527,0.9935961,0.0965817,-0.02070461,15.93262,-3.020798,11.61035
22.02.2024 16:36:08,-0.01395484,0.9924961,-0.009051287,-0.1211402,-1.223227,-13.90215,6.461945,-0.05486527,0.9935961,0.0965817,-0.02070461,15.93262,-3.020798,11.61035
22.02.2024 16:36:08,-0.005528784,0.9933984,0.002150236,-0.1145624,5.17218,-13.15799,5.657623,-0.04157833,0.9949711,0.07811409,-0.0469255,13.71622,-5.799149,10.22815
22.02.2024 16:36:08,-0.005986924,0.9933635,0.0006329415,-0.1148596,-0.006751155,-13.19125,5.68985,-0.04187725,0.9948497,0.07935819,-0.04714568,13.85593,-5.835007,10.27301
22.02.2024 16:36:08,-0.006067816,0.99336,0.0005987422,-0.1148861,-0.01172742,-13.19427,5.698608,-0.04190746,0.9948421,0.07937787,-0.04724526,13.85748,-5.846924,10.27753
22.02.2024 16:36:08,-0.006118463,0.9933352,0.0005655963,-0.1150979,-0.01631729,-13.21869,5.703918,-0.04197722,0.9948345,0.0793951,-0.04731464,13.85867,-5.855682,10.28632
22.02.2024 16:36:08,-0.006158434,0.993325,0.0004702679,-0.1151839,-0.02775681,-13.22855,5.707214,-0.0418297,0.9948378,0.07946154,-0.04726365,13.86743,-5.848877,10.26926
22.02.2024 16:36:08,-0.006121831,0.9933198,0.0003841453,-0.1152308,-0.03710981,-13.2339,5.701904,-0.04173236,0.994832,0.07972456,-0.04702852,13.89938,-5.822464,10.25769
22.02.2024 16:36:08,-0.006015948,0.9933133,0.0002559782,-0.1152927,-0.05034334,-13.24095,5.688171,-0.04113387,0.9948477,0.07988434,-0.04695424,13.9216,-5.809494,10.1889
22.02.2024 16:36:08,-0.006062027,0.9933189,0.0002023491,-0.1152425,-0.05702143,-13.23512,5.692719,-0.04138719,0.9948347,0.07985989,-0.04704821,13.91681,-5.822479,10.21887
22.02.2024 16:36:08,-0.005970487,0.9933316,0.0001031733,-0.1151383,-0.06702993,-13.22304,5.680969,-0.04162762,0.9948366,0.07961102,-0.04721724,13.88599,-5.842651,10.24649
22.02.2024 16:36:08,-0.005818754,0.9933499,9.230831E-05,-0.1149883,-0.06616455,-13.20573,5.663574,-0.04128748,0.9948582,0.07952389,-0.04720664,13.87805,-5.83783,10.20651
22.02.2024 16:36:08,-0.005824043,0.9933565,8.333212E-05,-0.1149302,-0.06721714,-13.19904,5.664063,-0.0412092,0.9948549,0.07968898,-0.04706753,13.89816,-5.822067,10.19733
22.02.2024 16:36:08,-0.005629712,0.993383,0.0001027865,-0.1147102,-0.06230101,-13.17368,5.642212,-0.04139302,0.9948415,0.07979524,-0.0470084,13.90958,-5.817535,10.21875
22.02.2024 16:36:08,-0.005451509,0.9934072,0.0001687578,-0.1145092,-0.05232284,-13.15056,5.622803,-0.04144547,0.9948485,0.07960994,-0.04712765,13.88739,-5.830643,10.22464
22.02.2024 16:36:08,-0.005307331,0.9934351,0.0002090498,-0.1142737,-0.0457004,-13.12343,5.606934,-0.04143563,0.9948522,0.0795297,-0.04719267,13.87793,-5.837585,10.22354
22.02.2024 16:36:08,-0.005194575,0.9934787,0.0001230758,-0.1139001,-0.05378804,-13.08028,5.592987,-0.04178947,0.9948021,0.07977822,-0.04751647,13.90262,-5.879745,10.26904
22.02.2024 16:36:08,-0.005321759,0.9935036,0.000136014,-0.113676,-0.05383809,-13.05443,5.607635,-0.04198853,0.9947822,0.07986195,-0.04761825,13.91052,-5.893829,10.29352
22.02.2024 16:36:08,-0.00530275,0.9935227,-3.499554E-05,-0.1135102,-0.07295875,-13.0352,5.603271,-0.04198319,0.9947788,0.07983304,-0.04774185,13.90659,-5.907883,10.29382
22.02.2024 16:36:08,-0.005174452,0.9935367,-0.0002913969,-0.1133939,-0.1004126,-13.02165,5.585327,-0.04193227,0.9947724,0.07988352,-0.04783642,13.91217,-5.918686,10.28912
22.02.2024 16:36:08,-0.005110784,0.9935581,-0.0005586967,-0.1132076,-0.1299099,-13.00003,5.574646,-0.04176836,0.9947861,0.07984541,-0.04775636,13.90918,-5.90773,10.2692
22.02.2024 16:36:08,-0.004807589,0.993567,-0.0007200941,-0.1131418,-0.1443169,-12.99239,5.538025,-0.04204183,0.9947678,0.07993907,-0.04774075,13.9184,-5.908951,10.30133
22.02.2024 16:36:08,-0.004651142,0.9935808,-0.0007619667,-0.1130268,-0.1469958,-12.97913,5.519714,-0.04206613,0.9947463,0.08018178,-0.04776036,13.94595,-5.912979,10.30597
22.02.2024 16:36:08,-0.004536558,0.9936042,-0.0006523818,-0.1128266,-0.1329325,-12.95612,5.508087,-0.04213087,0.9947402,0.0802718,-0.04767958,13.95633,-5.904785,10.31332
22.02.2024 16:36:08,-0.00490924,0.9936249,-0.0007183159,-0.1126282,-0.1451482,-12.93315,5.549713,-0.04221583,0.9947529,0.08003953,-0.04773055,13.92892,-5.909973,10.32202
22.02.2024 16:36:08,-0.00538354,0.9936154,-0.0008586971,-0.1126891,-0.1672903,-12.94002,5.601898,-0.04218832,0.9947517,0.0800128,-0.04782473,13.92554,-5.920456,10.31952
22.02.2024 16:36:08,-0.006050501,0.9936123,-0.001178102,-0.1126789,-0.212263,-12.93852,5.673706,-0.04248904,0.9947335,0.07995127,-0.04804018,13.91553,-5.947678,10.35577
22.02.2024 16:36:08,-0.006196129,0.9936019,-0.001148924,-0.1127636,-0.21088,-12.94829,5.690643,-0.04262415,0.9947242,0.07994391,-0.04812581,13.91342,-5.958755,10.37213
22.02.2024 16:36:08,-0.005963651,0.9936033,-0.001194202,-0.1127631,-0.2130312,-12.94824,5.663605,-0.04240325,0.9947324,0.07990658,-0.04821112,13.91,-5.9664,10.34711
22.02.2024 16:36:08,-0.005667993,0.9936024,-0.001180273,-0.1127866,-0.2076399,-12.95102,5.630096,-0.04229558,0.9947445,0.07984255,-0.04816255,13.90356,-5.959412,10.33377
22.02.2024 16:36:08,-0.005448849,0.993593,-0.001347736,-0.1128777,-0.2239302,-12.96147,5.602966,-0.04243356,0.9947568,0.07967926,-0.04805912,13.88458,-5.947647,10.34766
22.02.2024 16:36:08,-0.005252033,0.9936004,-0.001464169,-0.112821,-0.2346083,-12.95493,5.579071,-0.04257693,0.994747,0.07973015,-0.04805007,13.88959,-5.948212,10.3645
22.02.2024 16:36:08,-0.005121009,0.9936184,-0.001734957,-0.1126641,-0.2636576,-12.93672,5.560699,-0.04272015,0.994715,0.0801056,-0.04796052,13.93225,-5.941528,10.38284
22.02.2024 16:36:08,-0.005043425,0.9936277,-0.002001963,-0.112582,-0.2930124,-12.92714,5.548431,-0.04266008,0.9947075,0.08023886,-0.04794656,13.94797,-5.940231,10.37668
22.02.2024 16:36:08,-0.005025487,0.9936576,-0.002339848,-0.1123121,-0.3311062,-12.89586,5.542114,-0.04275775,0.9947073,0.08011983,-0.04806177,13.93314,-5.953674,10.38821
22.02.2024 16:36:08,-0.005260746,0.9936772,-0.002446837,-0.112125,-0.3462093,-12.87416,5.567596,-0.0429145,0.9947054,0.07991801,-0.04829886,13.90778,-5.981216,10.40707
22.02.2024 16:36:08,-0.005175164,0.9936959,-0.00249283,-0.1119619,-0.3502555,-12.85535,5.557343,-0.04296838,0.9946963,0.07986153,-0.04853008,13.89972,-6.008072,10.41498
22.02.2024 16:36:08,-0.005236326,0.99372,-0.002552783,-0.111744,-0.3577433,-12.83017,5.563599,-0.04296903,0.9946679,0.0802613,-0.04845163,13.94595,-6.001587,10.41711
22.02.2024 16:36:08,-0.005434688,0.9937066,-0.002606624,-0.1118519,-0.3664778,-12.84253,5.585449,-0.04326268,0.994643,0.08052417,-0.04826519,13.97534,-5.984375,10.4512
22.02.2024 16:36:08,-0.005724911,0.9937037,-0.002614382,-0.1118637,-0.3710879,-12.84377,5.618408,-0.04347776,0.9946459,0.08041047,-0.0482024,13.96136,-5.978317,10.4747
22.02.2024 16:36:08,-0.005662101,0.9936991,-0.002575174,-0.1119083,-0.3658457,-12.84895,5.611755,-0.04372617,0.9946389,0.08022095,-0.04843738,13.93686,-6.006485,10.50424
22.02.2024 16:36:08,-0.005537705,0.9936939,-0.002608401,-0.1119598,-0.3680652,-12.85493,5.597137,-0.04378607,0.9946333,0.08018977,-0.0485484,13.93231,-6.019669,10.51193
22.02.2024 16:36:08,-0.005455392,0.9936864,-0.002701516,-0.112028,-0.3776525,-12.86276,5.586548,-0.04376319,0.9946254,0.08036622,-0.04843986,13.95328,-6.008057,10.50955
22.02.2024 16:36:08,-0.005476183,0.9936713,-0.002860529,-0.1121571,-0.3961025,-12.87758,5.586823,-0.04390128,0.99463,0.08029185,-0.04834445,13.94443,-5.997787,10.52414
22.02.2024 16:36:08,-0.00550158,0.9936606,-0.003231953,-0.1122409,-0.4387716,-12.88704,5.5849,-0.04404662,0.9946235,0.08031429,-0.04830706,13.94635,-5.994934,10.54074
22.02.2024 16:36:09,-0.005361262,0.9936659,-0.003363864,-0.1121966,-0.4519621,-12.88193,5.56723,-0.04422266,0.9945934,0.08058325,-0.04831943,13.97604,-5.99971,10.56308
22.02.2024 16:36:09,-0.005431498,0.9936801,-0.003348976,-0.112068,-0.4510952,-12.86707,5.5755,-0.04454806,0.9945824,0.08042636,-0.04850865,13.95505,-6.023514,10.60132
22.02.2024 16:36:09,-0.005625237,0.9936788,-0.003348977,-0.1120699,-0.4535841,-12.8672,5.597565,-0.04445056,0.9945896,0.08024242,-0.04875247,13.93317,-6.049606,10.59097
22.02.2024 16:36:09,-0.005806413,0.9936818,-0.003405765,-0.1120322,-0.4623536,-12.86276,5.617462,-0.04440701,0.9945741,0.08041944,-0.04881728,13.95337,-6.057877,10.58777
