TimeStamp,VRCameraXRot,VRCameraYRot,VRCameraZRot,VRCameraWRot,VRCameraPitch,VRCameraYaw,VRCameraRoll,RightHandXRot,RightHandYRot,RightHandZRot,RightHandWRot,RightHandPitch,RightHandYaw,RightHandRoll
21.02.2024 17:49:02,0.008672109,0.995663,0.09245613,-0.005632972,15.61496,-0.5604095,-0.9459918,-0.02826814,0.9361411,0.344837,0.06267501,45.47949,7.391083,5.730713
21.02.2024 17:49:02,0.008672109,0.995663,0.09245613,-0.005632972,15.61496,-0.5604095,-0.9459918,-0.02826814,0.9361411,0.344837,0.06267501,45.47949,7.391083,5.730713
21.02.2024 17:49:03,0.007596659,0.9956688,0.09248251,-0.005744652,15.61746,-0.5849609,-0.8199277,-0.02826814,0.9361411,0.344837,0.06267501,45.47949,7.391083,5.730713
21.02.2024 17:49:03,0.01604724,0.9948018,0.09782992,-0.02326358,16.26749,-2.521454,-1.599558,-0.0166361,0.9238272,0.3750384,0.074918,49.06183,10.09413,-2.030163
21.02.2024 17:49:03,0.0164538,0.9949276,0.09665041,-0.02251474,16.1315,-2.431137,-1.657963,-0.01218755,0.9229037,0.3774202,0.07519577,49.30502,10.43355,-2.744411
21.02.2024 17:49:03,0.01645983,0.9949301,0.0966211,-0.02252852,16.12814,-2.432709,-1.658571,-0.01268565,0.9227481,0.3777528,0.07535153,49.35107,10.43202,-2.686586
21.02.2024 17:49:03,0.01654514,0.9949253,0.09666386,-0.02249382,16.13324,-2.427643,-1.668788,-0.01266293,0.9224706,0.3784637,0.07518615,49.43881,10.41948,-2.693104
21.02.2024 17:49:03,0.01667271,0.9949058,0.09686049,-0.02242043,16.15604,-2.417435,-1.684025,-0.01233618,0.9220771,0.3795063,0.0748113,49.56467,10.399,-2.73796
21.02.2024 17:49:03,0.01681135,0.9948902,0.09701132,-0.02235488,16.17365,-2.408051,-1.700563,-0.01241766,0.9218721,0.3800343,0.07464322,49.63113,10.37701,-2.725466
21.02.2024 17:49:03,0.01669117,0.9948553,0.09739337,-0.02233605,16.21729,-2.406754,-1.685993,-0.01176106,0.921568,0.3808659,0.07426427,49.72742,10.3728,-2.815041
21.02.2024 17:49:03,0.01656145,0.9948639,0.09733071,-0.02232154,16.20975,-2.406616,-1.671212,-0.01122428,0.9214698,0.3811575,0.07407048,49.75793,10.38084,-2.888199
21.02.2024 17:49:03,0.01637001,0.9948994,0.09696238,-0.02248558,16.16714,-2.428314,-1.647881,-0.01134432,0.9214507,0.3812113,0.07401274,49.76608,10.36577,-2.867853
21.02.2024 17:49:03,0.01645572,0.9949189,0.09671737,-0.0226151,16.13937,-2.442703,-1.656904,-0.01126394,0.9216844,0.3805951,0.07428557,49.68839,10.40189,-2.884927
21.02.2024 17:49:03,0.01662989,0.9949118,0.09674716,-0.02266883,16.14331,-2.44693,-1.676474,-0.01082582,0.9217756,0.3803492,0.07447763,49.65256,10.45325,-2.95695
